,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,cen_lat,cen_long,distance
9116,31805001,238269568,YAU TSIM MONG,22.29843,114.17393,Entire home/apt,524,2,22,4,156,22.3080085266259,114.17104818774976,1.1048815093532174
9117,31806673,97240131,WAN CHAI,22.276999999999997,114.18432,Shared room,188,29,0,216,365,22.275147891304314,114.18205756086955,0.31062245160394486
9118,31807209,97240131,WAN CHAI,22.27964,114.17818999999999,Shared room,219,29,0,216,365,22.275147891304314,114.18205756086955,0.6382437660595535
9120,31809857,136119586,YAU TSIM MONG,22.32198,114.16803999999999,Private room,352,1,1,3,355,22.3080085266259,114.17104818774976,1.5830810202547434
9121,31810829,238407746,CENTRAL & WESTERN,22.27391,114.15591,Entire home/apt,720,1,1,1,0,22.284189950400627,114.14648174742455,1.4983063687387688
9122,31810960,138649185,WAN CHAI,22.27885,114.1762,Entire home/apt,524,30,0,83,364,22.275147891304314,114.18205756086955,0.7294240568314249
9123,31810971,138649185,WAN CHAI,22.280170000000002,114.17615,Entire home/apt,618,28,1,83,364,22.275147891304314,114.18205756086955,0.8249148922568543
9124,31811362,1098521,CENTRAL & WESTERN,22.28066,114.15025,Entire home/apt,759,3,2,1,0,22.284189950400627,114.14648174742455,0.5513727449442262
9125,31812431,4584648,CENTRAL & WESTERN,22.28146,114.15659,Private room,282,29,0,80,365,22.284189950400627,114.14648174742455,1.0827645489352087
9126,31812805,135784037,YAU TSIM MONG,22.29525,114.17788,Private room,274,1,17,34,80,22.3080085266259,114.17104818774976,1.5822449650285133
9127,31813702,135784037,YAU TSIM MONG,22.29521,114.17687,Private room,344,1,16,34,329,22.3080085266259,114.17104818774976,1.5430588963238614
9128,31814102,135784037,YAU TSIM MONG,22.29539,114.17805,Private room,368,1,17,34,274,22.3080085266259,114.17104818774976,1.576224840411204
9129,31821966,230008917,CENTRAL & WESTERN,22.28804,114.13597,Entire home/apt,516,28,1,3,130,22.284189950400627,114.14648174742455,1.162457966631285
9130,31822079,237576452,YAU TSIM MONG,22.3,114.17402,Private room,548,2,1,1,83,22.3080085266259,114.17104818774976,0.9409357028691522
9131,31822614,103744728,WAN CHAI,22.27605,114.1729,Entire home/apt,618,28,1,9,46,22.275147891304314,114.18205756086955,0.9470109743546141
9132,31824750,6067974,WAN CHAI,22.277810000000002,114.17804,Entire home/apt,1197,28,0,23,41,22.275147891304314,114.18205756086955,0.5081250261228679
9133,31835965,50172398,YAU TSIM MONG,22.305989999999998,114.17097,Private room,352,1,10,38,167,22.3080085266259,114.17104818774976,0.22445298714398165
9134,31836748,177154399,CENTRAL & WESTERN,22.284229999999997,114.13108000000001,Entire home/apt,399,1,5,1,0,22.284189950400627,114.14648174742455,1.5837009702994447
9135,31837374,238603498,CENTRAL & WESTERN,22.28357,114.15236999999999,Private room,383,1,6,1,0,22.284189950400627,114.14648174742455,0.6093716319055376
9138,31838218,135784037,YAU TSIM MONG,22.293789999999998,114.17706000000001,Private room,368,1,18,34,355,22.3080085266259,114.17104818774976,1.6966298556933073
9139,31838648,15586744,YAU TSIM MONG,22.30463,114.16922,Private room,78,28,1,18,133,22.3080085266259,114.17104818774976,0.4198590080422573
9140,31838756,50172398,YAU TSIM MONG,22.30647,114.17029,Private room,399,1,4,38,180,22.3080085266259,114.17104818774976,0.18789975571797374
9141,31840261,12406311,WAN CHAI,22.28041,114.18368000000001,Entire home/apt,853,1,25,3,307,22.275147891304314,114.18205756086955,0.6080868866861739
9142,31842994,138649185,WAN CHAI,22.28683,114.19051999999999,Private room,2222,15,0,83,364,22.275147891304314,114.18205756086955,1.5628391028748394
9143,31845133,97240131,CENTRAL & WESTERN,22.28181,114.15223,Shared room,211,29,0,216,365,22.284189950400627,114.14648174742455,0.6475436567541442
9144,31845337,97240131,CENTRAL & WESTERN,22.28133,114.15273,Shared room,211,29,0,216,365,22.284189950400627,114.14648174742455,0.716794674336068
9145,31845719,97240131,WAN CHAI,22.278470000000002,114.18058,Shared room,203,29,0,216,365,22.275147891304314,114.18205756086955,0.3992139681898769
9146,31845889,97240131,WAN CHAI,22.278270000000003,114.17917,Shared room,297,29,0,216,365,22.275147891304314,114.18205756086955,0.45666046877446553
9147,31846085,97240131,CENTRAL & WESTERN,22.28087,114.15225,Shared room,227,29,0,216,365,22.284189950400627,114.14648174742455,0.6985085332775713
9148,31846617,97240131,WAN CHAI,22.27904,114.17248000000001,Shared room,258,29,0,216,365,22.275147891304314,114.18205756086955,1.0756546097515487
9149,31847857,16085702,WAN CHAI,22.28065,114.1822,Entire home/apt,751,4,1,1,12,22.275147891304314,114.18205756086955,0.6115978683062415
9150,31850245,120144424,YAU TSIM MONG,22.30027,114.17582,Private room,587,1,19,11,317,22.3080085266259,114.17104818774976,0.9900444395471358
9151,31854052,22025688,CENTRAL & WESTERN,22.285610000000002,114.13717,Entire home/apt,798,3,3,1,5,22.284189950400627,114.14648174742455,0.9703984676758279
9152,31854464,6067974,WAN CHAI,22.28439,114.19173,Entire home/apt,1197,28,1,23,118,22.275147891304314,114.18205756086955,1.4296969530016945
9153,31854535,230300016,WAN CHAI,22.27776,114.17765,Entire home/apt,399,2,11,1,127,22.275147891304314,114.18205756086955,0.5382188776904452
9154,31860836,134183159,YAU TSIM MONG,22.31519,114.16519,Entire home/apt,790,28,4,6,178,22.3080085266259,114.17104818774976,0.9997904087984538
9155,31861488,97240131,CENTRAL & WESTERN,22.28612,114.14863000000001,Shared room,274,29,0,216,365,22.284189950400627,114.14648174742455,0.30788719502104406
9156,31863051,209051212,YAU TSIM MONG,22.31861,114.16875,Entire home/apt,571,2,2,1,0,22.3080085266259,114.17104818774976,1.2015474602625686
9159,31865250,229502288,WAN CHAI,22.27628,114.17235,Entire home/apt,1400,28,0,2,3,22.275147891304314,114.18205756086955,1.0061431257440647
9160,31866168,97240131,CENTRAL & WESTERN,22.288339999999998,114.1429,Shared room,274,29,0,216,365,22.284189950400627,114.14648174742455,0.5901861838496586
9161,31866364,97240131,CENTRAL & WESTERN,22.28807,114.14477,Shared room,227,29,0,216,365,22.284189950400627,114.14648174742455,0.4657119311015197
9162,31866446,120144424,YAU TSIM MONG,22.302570000000003,114.17602,Private room,399,1,19,11,321,22.3080085266259,114.17104818774976,0.7915329141506934
9163,31866902,97240131,CENTRAL & WESTERN,22.287670000000002,114.14658,Shared room,282,29,0,216,365,22.284189950400627,114.14648174742455,0.38685284721541074
9164,31866944,238269568,YAU TSIM MONG,22.298920000000003,114.17399999999999,Entire home/apt,876,2,24,4,149,22.3080085266259,114.17104818774976,1.0545741368148558
9165,31867190,2928945,CENTRAL & WESTERN,22.28172,114.15288000000001,Entire home/apt,900,2,2,2,94,22.284189950400627,114.14648174742455,0.7128687133248752
9166,31867431,97240131,YAU TSIM MONG,22.310679999999998,114.17143999999999,Shared room,282,29,0,216,365,22.3080085266259,114.17104818774976,0.2995881292432215
9167,31867911,2951562,YAU TSIM MONG,22.32626,114.16269,Entire home/apt,1009,1,1,19,0,22.3080085266259,114.17104818774976,2.202695075144781
9168,31868403,66172332,WAN CHAI,22.28204,114.18495,Entire home/apt,1001,4,7,12,6,22.275147891304314,114.18205756086955,0.8216117445664488
9169,31868836,338042,CENTRAL & WESTERN,22.28605,114.15202,Entire home/apt,1799,2,16,1,125,22.284189950400627,114.14648174742455,0.6058226315611264
9170,31871375,161663532,WAN CHAI,22.28058,114.18223,Private room,548,4,0,2,87,22.275147891304314,114.18205756086955,0.6039040764520984
9171,31871389,238687283,YAU TSIM MONG,22.29726,114.17107,Shared room,203,1,7,3,361,22.3080085266259,114.17104818774976,1.1944333462082912
9172,31871912,15264561,WAN CHAI,22.278000000000002,114.18473,Entire home/apt,1799,1,20,4,321,22.275147891304314,114.18205756086955,0.41949044969117333
9173,31873630,238891646,WAN CHAI,22.2823,114.18647,Entire home/apt,493,27,0,3,364,22.275147891304314,114.18205756086955,0.9151743837175065
9176,31886534,182150019,YAU TSIM MONG,22.31345,114.16816000000001,Entire home/apt,1197,1,12,44,117,22.3080085266259,114.17104818774976,0.6736517489036821
9177,31886658,10901146,CENTRAL & WESTERN,22.28601,114.14862,Private room,399,1,0,2,30,22.284189950400627,114.14648174742455,0.29874293455020123
9179,31889700,21028839,CENTRAL & WESTERN,22.2798,114.15161,Entire home/apt,1604,3,1,1,0,22.284189950400627,114.14648174742455,0.7183680373506921
9180,31890233,50172398,YAU TSIM MONG,22.30655,114.16982,Private room,501,1,15,38,159,22.3080085266259,114.17104818774976,0.2054587060028296
9181,31891358,182150019,YAU TSIM MONG,22.32253,114.17206000000002,Entire home/apt,1197,1,10,44,146,22.3080085266259,114.17104818774976,1.6170493089578593
9182,31891565,6094399,CENTRAL & WESTERN,22.2834,114.14981999999999,Entire home/apt,462,3,0,1,0,22.284189950400627,114.14648174742455,0.3543058912292515
9185,31905085,21591327,YAU TSIM MONG,22.30555,114.17065,Entire home/apt,1134,1,3,81,300,22.3080085266259,114.17104818774976,0.27625407835684945
9188,31908540,14868949,WAN CHAI,22.28276,114.19291000000001,Private room,305,3,0,3,1,22.275147891304314,114.18205756086955,1.4003169594241047
9189,31909175,216073003,YAU TSIM MONG,22.297060000000002,114.17347,Private room,297,3,4,8,141,22.3080085266259,114.17104818774976,1.2418733293966546
9190,31910375,237512115,YAU TSIM MONG,22.31808,114.17195,Entire home/apt,1103,1,2,6,88,22.3080085266259,114.17104818774976,1.1230269638572377
9191,31911996,237512115,YAU TSIM MONG,22.319570000000002,114.17198,Private room,602,1,1,6,88,22.3080085266259,114.17104818774976,1.2883363427360002
9192,31912014,16079835,WAN CHAI,22.27519,114.16985,Entire home/apt,1001,4,1,1,0,22.275147891304314,114.18205756086955,1.2553402803427565
9195,31915161,239261044,CENTRAL & WESTERN,22.28236,114.14973,Entire home/apt,2003,5,4,1,109,22.284189950400627,114.14648174742455,0.3910403812808979
9196,31915763,28949614,CENTRAL & WESTERN,22.28296,114.15371,Entire home/apt,649,2,6,1,26,22.284189950400627,114.14648174742455,0.7557157109143521
9197,31916786,5825677,CENTRAL & WESTERN,22.28567,114.14058999999999,Entire home/apt,751,1,5,1,10,22.284189950400627,114.14648174742455,0.627748398416784
9199,31918680,221321754,YAU TSIM MONG,22.29632,114.17042,Private room,352,2,29,9,0,22.3080085266259,114.17104818774976,1.30049357072339
9200,31919309,221321754,YAU TSIM MONG,22.29701,114.17005,Private room,399,2,16,9,0,22.3080085266259,114.17104818774976,1.2265135592166134
9201,31933442,101378855,CENTRAL & WESTERN,22.28207,114.15318,Entire home/apt,454,5,0,1,0,22.284189950400627,114.14648174742455,0.7279318046079566
9202,31935378,9740111,CENTRAL & WESTERN,22.28343,114.14957,Entire home/apt,1502,2,1,2,0,22.284189950400627,114.14648174742455,0.32858989042880976
9203,31936151,231465935,YAU TSIM MONG,22.315910000000002,114.16922,Entire home/apt,751,1,7,1,97,22.3080085266259,114.17104818774976,0.8979419295553943
9205,31937881,8609104,CENTRAL & WESTERN,22.281579999999998,114.15295,Entire home/apt,501,1,5,1,0,22.284189950400627,114.14648174742455,0.7255945405427637
9206,31939099,27245858,CENTRAL & WESTERN,22.28836,114.1405,Private room,368,1,2,1,40,22.284189950400627,114.14648174742455,0.7700945608752032
9208,31940509,102345449,CENTRAL & WESTERN,22.28783,114.14899,Entire home/apt,1103,1,13,3,103,22.284189950400627,114.14648174742455,0.4797272653650239
9209,31943250,134344939,CENTRAL & WESTERN,22.283479999999997,114.15213,Entire home/apt,1001,10,0,1,0,22.284189950400627,114.14648174742455,0.5861206997731992
9211,31943937,213953318,YAU TSIM MONG,22.29778,114.17306,Private room,477,1,1,1,346,22.3080085266259,114.17104818774976,1.1553123405750567
9214,31944901,152939938,YAU TSIM MONG,22.29924,114.17968,Entire home/apt,3075,1,5,23,161,22.3080085266259,114.17104818774976,1.3179631671374077
9215,31945290,239511431,CENTRAL & WESTERN,22.28652,114.14084,Entire home/apt,892,2,6,1,84,22.284189950400627,114.14648174742455,0.6352737040945454
9216,31946504,79003602,YAU TSIM MONG,22.30143,114.17249,Entire home/apt,900,1,22,21,158,22.3080085266259,114.17104818774976,0.7459168553198239
9222,31960540,6856029,WAN CHAI,22.27678,114.17218000000001,Entire home/apt,876,7,3,1,9,22.275147891304314,114.18205756086955,1.0317920457716285
9225,31961413,43334562,CENTRAL & WESTERN,22.28509,114.14923999999999,Entire home/apt,900,7,0,1,0,22.284189950400627,114.14648174742455,0.30073731540373616
9226,31961661,217734796,YAU TSIM MONG,22.307560000000002,114.16876,Private room,853,1,5,1,0,22.3080085266259,114.17104818774976,0.24046694769699442
9229,31963730,239664656,WAN CHAI,22.27816,114.1826,Entire home/apt,728,1,14,3,162,22.275147891304314,114.18205756086955,0.3393368037734963
9231,31965891,239681960,WAN CHAI,22.27676,114.17472,Private room,407,3,6,1,305,22.275147891304314,114.18205756086955,0.7755093797656983
9232,31966470,237936129,YAU TSIM MONG,22.3019,114.1744,Shared room,524,1,1,18,348,22.3080085266259,114.17104818774976,0.7612712508813303
9233,31966710,97240131,WAN CHAI,22.27636,114.18248,Shared room,180,29,0,216,365,22.275147891304314,114.18205756086955,0.1415273382381383
9234,31966862,97240131,WAN CHAI,22.27698,114.18015,Shared room,258,29,0,216,365,22.275147891304314,114.18205756086955,0.28271546958146065
9235,31967044,97240131,WAN CHAI,22.27826,114.17831000000001,Shared room,219,29,0,216,365,22.275147891304314,114.18205756086955,0.5177912449513894
9236,31967305,97240131,WAN CHAI,22.27831,114.18235,Shared room,274,29,0,216,365,22.275147891304314,114.18205756086955,0.35267411148137845
9237,31967692,156409670,CENTRAL & WESTERN,22.2855,114.15038,Entire home/apt,509,30,1,63,333,22.284189950400627,114.14648174742455,0.42645621218788193
9239,31970228,234731396,YAU TSIM MONG,22.30961,114.17063999999999,Entire home/apt,352,1,19,6,127,22.3080085266259,114.17104818774976,0.18284473303871632
9240,31970788,30098437,YAU TSIM MONG,22.32028,114.17043000000001,Private room,438,1,2,54,359,22.3080085266259,114.17104818774976,1.3651489440030897
9242,31974112,237936129,YAU TSIM MONG,22.30012,114.17407,Shared room,524,1,0,18,351,22.3080085266259,114.17104818774976,0.930037877813796
9243,31974115,237936129,YAU TSIM MONG,22.30157,114.17288,Shared room,524,1,1,18,343,22.3080085266259,114.17104818774976,0.7398530360608333
9244,31974124,237936129,YAU TSIM MONG,22.3,114.17386,Shared room,524,1,3,18,318,22.3080085266259,114.17104818774976,0.9357235811812996
9245,31974128,237936129,YAU TSIM MONG,22.30189,114.17441000000001,Shared room,524,1,12,18,344,22.3080085266259,114.17104818774976,0.7627276366429107
9246,31974132,237936129,YAU TSIM MONG,22.30155,114.1733,Shared room,524,1,6,18,321,22.3080085266259,114.17104818774976,0.754119769736034
9247,31974137,237936129,YAU TSIM MONG,22.30161,114.17442,Shared room,524,1,1,18,338,22.3080085266259,114.17104818774976,0.7910405574090622
9248,31974139,237936129,YAU TSIM MONG,22.30034,114.17323999999999,Shared room,524,1,2,18,331,22.3080085266259,114.17104818774976,0.8814566756021154
9249,31974180,237936129,YAU TSIM MONG,22.30108,114.17276000000001,Shared room,524,1,3,18,326,22.3080085266259,114.17104818774976,0.7897915502670227
9250,31974184,237936129,YAU TSIM MONG,22.30003,114.17298999999998,Shared room,524,1,1,18,355,22.3080085266259,114.17104818774976,0.9088133129455298
9251,31974189,237936129,YAU TSIM MONG,22.30124,114.17291000000002,Shared room,524,1,8,18,350,22.3080085266259,114.17104818774976,0.7761275189016695
9252,31974202,237936129,YAU TSIM MONG,22.29976,114.17244,Shared room,524,1,1,18,343,22.3080085266259,114.17104818774976,0.9277204575472898
9253,31974213,237936129,YAU TSIM MONG,22.29978,114.17293000000001,Shared room,524,1,1,18,284,22.3080085266259,114.17104818774976,0.9346395630813572
9254,31974217,237936129,YAU TSIM MONG,22.299670000000003,114.17257,Shared room,524,1,2,18,352,22.3080085266259,114.17104818774976,0.9397359370591039
9255,31974220,237936129,YAU TSIM MONG,22.30188,114.17453,Shared room,524,1,2,18,348,22.3080085266259,114.17104818774976,0.7693804351920994
9256,31974227,237936129,YAU TSIM MONG,22.30105,114.17243,Shared room,524,1,6,18,306,22.3080085266259,114.17104818774976,0.7862089011614151
9257,31976530,30098437,YAU TSIM MONG,22.3194,114.17114,Private room,540,1,1,54,365,22.3080085266259,114.17104818774976,1.2659139591845392
9258,31976994,239666532,WAN CHAI,22.27776,114.17544,Private room,297,1,19,1,0,22.275147891304314,114.18205756086955,0.739815899962256
9259,31980214,47438954,YAU TSIM MONG,22.322229999999998,114.16985,Entire home/apt,1197,2,35,6,153,22.3080085266259,114.17104818774976,1.5851559328815468
9260,31983759,117461102,YAU TSIM MONG,22.29824,114.17211999999999,Entire home/apt,2402,1,18,6,140,22.3080085266259,114.17104818774976,1.0911073810902392
9261,31984543,235388706,YAU TSIM MONG,22.29535,114.17136,Private room,399,1,6,3,352,22.3080085266259,114.17104818774976,1.4070454650668953
9262,31993473,36013958,CENTRAL & WESTERN,22.281270000000003,114.15256000000001,Entire home/apt,649,2,5,1,180,22.284189950400627,114.14648174742455,0.7042164273150342
9263,31994859,121016246,CENTRAL & WESTERN,22.282329999999998,114.13123,Private room,196,5,2,10,0,22.284189950400627,114.14648174742455,1.581842767164667
9264,31995384,168079683,YAU TSIM MONG,22.299229999999998,114.17948999999999,Private room,454,1,7,8,86,22.3080085266259,114.17104818774976,1.305719831247874
9265,31995815,152032844,YAU TSIM MONG,22.29641,114.17146000000001,Private room,501,1,7,9,90,22.3080085266259,114.17104818774976,1.2895828157363405
9266,31995880,239898686,YAU TSIM MONG,22.29789,114.17263,Entire home/apt,1502,2,18,1,54,22.3080085266259,114.17104818774976,1.1361223484296783
9267,31997344,198797265,CENTRAL & WESTERN,22.2865,114.14412,Entire home/apt,1604,1,1,6,52,22.284189950400627,114.14648174742455,0.3533716345832168
9268,31997785,235388706,YAU TSIM MONG,22.29766,114.17215,Private room,454,1,7,3,336,22.3080085266259,114.17104818774976,1.1555470511058596
9270,32003080,138649185,WAN CHAI,22.28023,114.18578000000001,Entire home/apt,524,30,0,83,364,22.275147891304314,114.18205756086955,0.6822485216213847
9271,32003140,156409670,WAN CHAI,22.27985,114.1855,Entire home/apt,555,30,0,63,364,22.275147891304314,114.18205756086955,0.6311395634146744
9272,32003403,66878162,WAN CHAI,22.2784,114.17841999999999,Entire home/apt,391,2,14,1,79,22.275147891304314,114.18205756086955,0.5201155202450893
9273,32006604,27820990,YAU TSIM MONG,22.30677,114.17121000000002,Shared room,196,2,9,23,364,22.3080085266259,114.17104818774976,0.13863315518463848
9274,32006656,239966716,CENTRAL & WESTERN,22.28594,114.14331000000001,Private room,399,2,0,1,9,22.284189950400627,114.14648174742455,0.37971615063736713
9277,32022349,97240131,YAU TSIM MONG,22.31871,114.17027,Shared room,203,29,0,216,365,22.3080085266259,114.17104818774976,1.1918903496540976
9278,32022499,97240131,YAU TSIM MONG,22.32379,114.16048,Shared room,250,29,0,216,365,22.3080085266259,114.17104818774976,2.0629751375536864
9279,32022589,97240131,YAU TSIM MONG,22.322570000000002,114.16136000000002,Shared room,78,29,0,216,365,22.3080085266259,114.17104818774976,1.9000936648857172
9281,32024103,97240131,YAU TSIM MONG,22.3199,114.16081000000001,Entire home/apt,618,29,0,216,233,22.3080085266259,114.17104818774976,1.6893828482490347
9282,32024527,9652741,WAN CHAI,22.274639999999998,114.17235,Entire home/apt,751,4,2,1,61,22.275147891304314,114.18205756086955,0.9998469943972704
9283,32025792,48488420,CENTRAL & WESTERN,22.283379999999998,114.14116000000001,Entire home/apt,1001,6,0,1,21,22.284189950400627,114.14648174742455,0.5545665012802009
9286,32040549,240222607,YAU TSIM MONG,22.32171,114.16968,Private room,250,1,5,1,69,22.3080085266259,114.17104818774976,1.5290607039398976
9287,32048734,212451466,YAU TSIM MONG,22.3053,114.16188000000001,Entire home/apt,2198,2,0,1,0,22.3080085266259,114.17104818774976,0.9894629426451244
9288,32051542,204940809,YAU TSIM MONG,22.30482,114.17116999999999,Private room,501,1,7,4,175,22.3080085266259,114.17104818774976,0.3545466309502292
9289,32051989,204940809,YAU TSIM MONG,22.30653,114.16901000000001,Private room,454,1,6,4,175,22.3080085266259,114.17104818774976,0.26627692298446776
9290,32052513,204940809,YAU TSIM MONG,22.305310000000002,114.16958000000001,Private room,454,1,12,4,172,22.3080085266259,114.17104818774976,0.3357205457708087
9291,32058300,138649185,YAU TSIM MONG,22.30229,114.17288,Entire home/apt,751,30,0,83,364,22.3080085266259,114.17104818774976,0.6627913687241955
9292,32060047,108150250,YAU TSIM MONG,22.29789,114.17441000000001,Private room,782,1,3,3,286,22.3080085266259,114.17104818774976,1.1763455133207528
9293,32063578,235471946,WAN CHAI,22.268729999999998,114.18494,Entire home/apt,1001,1,2,3,90,22.275147891304314,114.18205756086955,0.7723341725540822
9294,32071926,219373343,YAU TSIM MONG,22.30579,114.1706,Private room,399,15,12,2,299,22.3080085266259,114.17104818774976,0.250803070823537
9295,32073876,228498928,YAU TSIM MONG,22.32246,114.16953999999998,Entire home/apt,297,1,25,2,0,22.3080085266259,114.17104818774976,1.6133888224419872
9296,32074010,85309099,CENTRAL & WESTERN,22.28405,114.14972,Entire home/apt,853,2,3,1,0,22.284189950400627,114.14648174742455,0.33333863516938095
9298,32078247,71386918,YAU TSIM MONG,22.30714,114.16646000000001,Entire home/apt,454,1,37,9,34,22.3080085266259,114.17104818774976,0.48147722508876245
9299,32078411,45448833,YAU TSIM MONG,22.3061,114.1726,Entire home/apt,501,1,10,10,159,22.3080085266259,114.17104818774976,0.26539247637064206
9300,32078473,71386918,YAU TSIM MONG,22.30732,114.16583999999999,Entire home/apt,454,1,37,9,43,22.3080085266259,114.17104818774976,0.5408844338373563
9301,32081675,108150250,YAU TSIM MONG,22.297520000000002,114.17411000000001,Private room,1017,1,0,3,365,22.3080085266259,114.17104818774976,1.2073002476410672
9303,32085218,71386918,YAU TSIM MONG,22.30882,114.1658,Entire home/apt,454,1,29,9,41,22.3080085266259,114.17104818774976,0.5470383744812645
9304,32085650,71386918,YAU TSIM MONG,22.30838,114.16731999999999,Entire home/apt,501,1,33,9,47,22.3080085266259,114.17104818774976,0.38550405603897236
9305,32087839,165096363,YAU TSIM MONG,22.307760000000002,114.16933999999999,Private room,282,28,0,6,179,22.3080085266259,114.17104818774976,0.17777408353188986
9306,32089246,216207826,YAU TSIM MONG,22.30104,114.17413,Entire home/apt,1502,3,17,21,173,22.3080085266259,114.17104818774976,0.8366907675035208
9307,32089298,30708080,YAU TSIM MONG,22.31944,114.17141000000001,Entire home/apt,1087,2,1,1,356,22.3080085266259,114.17104818774976,1.2708682139675687
9308,32089692,216207826,YAU TSIM MONG,22.30489,114.16936000000001,Entire home/apt,1502,3,23,21,171,22.3080085266259,114.17104818774976,0.38757981911940825
9309,32089997,216207826,YAU TSIM MONG,22.30471,114.17023999999999,Entire home/apt,1197,3,16,21,82,22.3080085266259,114.17104818774976,0.3758485085339727
9310,32092400,240526225,YAU TSIM MONG,22.31342,114.17021000000001,Entire home/apt,798,1,15,17,20,22.3080085266259,114.17104818774976,0.6074931698787677
9311,32092426,30703209,WAN CHAI,22.27705,114.18218,Entire home/apt,1048,2,14,6,84,22.275147891304314,114.18205756086955,0.2117466996464941
9312,32092827,30703209,WAN CHAI,22.27826,114.18024,Entire home/apt,900,2,7,6,90,22.275147891304314,114.18205756086955,0.3931069673328901
9313,32093452,165096363,YAU TSIM MONG,22.30767,114.16891000000001,Private room,227,28,0,6,179,22.3080085266259,114.17104818774976,0.223019034455959
9314,32093497,27773646,YAU TSIM MONG,22.31116,114.16873999999999,Entire home/apt,1799,1,0,27,365,22.3080085266259,114.17104818774976,0.42303165366135165
9315,32093640,27773646,YAU TSIM MONG,22.30995,114.16996,Entire home/apt,1799,1,0,27,178,22.3080085266259,114.17104818774976,0.24302730936557204
9316,32098217,34642523,YAU TSIM MONG,22.30423,114.1703,Private room,454,2,0,13,7,22.3080085266259,114.17104818774976,0.42687674410457527
9317,32098448,70082281,WAN CHAI,22.28614,114.19278999999999,Entire home/apt,798,1,6,1,42,22.275147891304314,114.18205756086955,1.6462045961021488
9318,32099571,240783062,WAN CHAI,22.272289999999998,114.18328000000001,Entire home/apt,501,1,12,1,15,22.275147891304314,114.18205756086955,0.3415576961048047
9319,32099636,34642523,YAU TSIM MONG,22.30821,114.16741,Private room,454,2,5,13,19,22.3080085266259,114.17104818774976,0.3747045124778195
9320,32100059,239664656,WAN CHAI,22.27891,114.18198000000001,Entire home/apt,649,1,17,3,129,22.275147891304314,114.18205756086955,0.418140826833457
9321,32100077,34642523,YAU TSIM MONG,22.30666,114.16568000000001,Entire home/apt,266,3,0,13,163,22.3080085266259,114.17104818774976,0.5718792154779143
9322,32100781,34642523,YAU TSIM MONG,22.305320000000002,114.16981000000001,Private room,289,2,2,13,19,22.3080085266259,114.17104818774976,0.32475183429658805
9324,32102100,107256174,YAU TSIM MONG,22.32005,114.16771999999999,Entire home/apt,923,2,20,1,302,22.3080085266259,114.17104818774976,1.3811608431076712
9326,32102857,61744857,YAU TSIM MONG,22.317970000000003,114.16838,Entire home/apt,1283,2,3,1,19,22.3080085266259,114.17104818774976,1.1404488833440138
9328,32104478,219373343,YAU TSIM MONG,22.30339,114.17178999999999,Private room,501,14,28,2,262,22.3080085266259,114.17104818774976,0.5188698136480971
9331,32114682,121603840,WAN CHAI,22.2801,114.1717,Private room,1001,1,2,1,0,22.275147891304314,114.18205756086955,1.198838948666865
9332,32115590,2951562,YAU TSIM MONG,22.32264,114.16713,Private room,501,1,3,19,0,22.3080085266259,114.17104818774976,1.6750753828009182
9333,32115623,2951562,YAU TSIM MONG,22.32218,114.16756000000001,Private room,501,1,4,19,11,22.3080085266259,114.17104818774976,1.6151182003544524
9334,32115656,2951562,YAU TSIM MONG,22.320520000000002,114.1686,Private room,462,1,3,19,0,22.3080085266259,114.17104818774976,1.412935334183225
9335,32115774,189829763,CENTRAL & WESTERN,22.28432,114.12912,Entire home/apt,1103,1,7,8,322,22.284189950400627,114.14648174742455,1.7852909133707344
9336,32116512,156409670,WAN CHAI,22.278370000000002,114.18378,Entire home/apt,696,30,0,63,364,22.275147891304314,114.18205756086955,0.3994703714652033
9337,32116841,240956274,WAN CHAI,22.27678,114.18306000000001,Entire home/apt,501,3,0,1,179,22.275147891304314,114.18205756086955,0.20861557055041072
9338,32118910,192198129,YAU TSIM MONG,22.29656,114.17393999999999,Private room,211,1,2,8,109,22.3080085266259,114.17104818774976,1.306497744151638
9339,32120641,237358359,YAU TSIM MONG,22.29772,114.17226000000001,Private room,501,1,8,6,365,22.3080085266259,114.17104818774976,1.1500819745299324
9340,32120755,237358359,YAU TSIM MONG,22.296670000000002,114.17353999999999,Private room,501,1,6,6,365,22.3080085266259,114.17104818774976,1.2857761624903863
9342,32155388,71386918,YAU TSIM MONG,22.30744,114.16642,Entire home/apt,454,1,30,9,50,22.3080085266259,114.17104818774976,0.4799922909868386
9343,32155944,63687881,YAU TSIM MONG,22.316779999999998,114.1698,Private room,462,1,8,3,41,22.3080085266259,114.17104818774976,0.9831411142734388
9345,32158945,240427875,YAU TSIM MONG,22.32009,114.1676,Private room,297,1,26,1,171,22.3080085266259,114.17104818774976,1.3885657440130053
9346,32159868,60865244,CENTRAL & WESTERN,22.28344,114.15477,Private room,336,2,9,1,330,22.284189950400627,114.14648174742455,0.8563123696222117
9347,32160925,19972940,YAU TSIM MONG,22.324289999999998,114.1626,Entire home/apt,681,2,23,1,63,22.3080085266259,114.17104818774976,2.0069315512352035
9348,32162315,216073003,YAU TSIM MONG,22.298370000000002,114.17163000000001,Private room,227,3,2,8,332,22.3080085266259,114.17104818774976,1.0727513775511262
